EntryID,LemmaID,Code,SelectedFingers.2.0,Flexion.2.0,FlexionChange.2.0,Spread.2.0,SpreadChange.2.0,ThumbPosition.2.0,ThumbContact.2.0,SignType.2.0,Movement.2.0,RepeatedMovement.2.0,MajorLocation.2.0,MinorLocation.2.0,SecondMinorLocation.2.0,Contact.2.0,NonDominantHandshape.2.0,UlnarRotation.2.0
impact,impact,D_02_051,imrp,FullyClosed,0.0,,0.0,Closed,1.0,AsymmetricalDifferentHandshape,BackAndForth,0,Hand,FingerRadial,HandAway,1,1,0
teach,teach,D_02_052,imrp,Curved,0.0,0.0,0.0,Open,1.0,SymmetricalOrAlternating,Straight,1,Head,Forehead,HeadAway,0,o,0
newspaper,newspaper,D_02_053,i,Flat,1.0,,,Open,1.0,AsymmetricalDifferentHandshape,Straight,1,Hand,Palm,,1,B,0
think_over,think_over,D_02_054,i,FullyOpen,0.0,,,Closed,0.0,OneHanded,,0,Head,Forehead,,0,,0
hello,hello,D_02_055,imrp,FullyOpen,0.0,0.0,0.0,Closed,0.0,OneHanded,Straight,0,Head,Forehead,HeadAway,1,,0
patient_3,patient_2,D_02_056,t,,,,,Open,,OneHanded,Straight,0,Head,UpperLip,Chin,1,,0
walk,walk,D_02_057,imrp,FullyOpen,1.0,0.0,0.0,Open,0.0,SymmetricalOrAlternating,Curved,1,Neutral,Neutral,Neutral,0,open_b,0
downsize_2,downsize,D_02_058,i,FullyOpen,0.0,,,Open,0.0,SymmetricalOrAlternating,Straight,1,Neutral,Neutral,Neutral,0,l,1
metaphor,metaphor,D_02_059,i,Bent,0.0,,,Closed,0.0,AsymmetricalDifferentHandshape,Curved,0,Hand,Palm,PalmBack,1,B,1
there,there,D_02_060,i,FullyOpen,0.0,,,Closed,0.0,OneHanded,Straight,0,Neutral,Neutral,,0,,0
pull,pull,D_02_062,i,Bent,0.0,,,Open,1.0,SymmetricalOrAlternating,Straight,0,Neutral,Neutral,Neutral,0,baby_o,0
bottle,bottle,D_02_064,imrp,Curved,1.0,0.0,0.0,Open,1.0,AsymmetricalDifferentHandshape,Straight,0,Hand,Palm,HandAway,1,B,0
interpreter,interpreter,D_02_066,i,Curved,0.0,,,Open,1.0,DominanceViolation,,1,Hand,FingerTip,,1,DominanceConditionViolation,1
god,god,D_02_068,imrp,FullyOpen,0.0,0.0,0.0,Closed,0.0,OneHanded,Curved,0,Head,HeadAway,HeadAway,0,,0
fraud,fraud,D_02_070,i,FullyOpen,0.0,,,Closed,0.0,OneHanded,BackAndForth,0,Body,Neck,BodyAway,1,,0
ear,ear,D_02_071,i,Bent,0.0,,,Open,1.0,OneHanded,Straight,1,Head,Other,,1,,0
vomit,vomit,D_02_072,imrp,FullyOpen,0.0,1.0,0.0,Open,0.0,SymmetricalOrAlternating,Curved,0,Head,UnderChin,HeadAway,0,5,0
nut,nut,D_02_073,t,,,,,Open,,OneHanded,Straight,1,Head,Mouth,HeadAway,1,,0
italy,italy,D_02_074,i,Curved,0.0,,,Open,0.0,OneHanded,Z-shaped,0,Neutral,Neutral,Neutral,0,,0
smart,smart,D_02_075,m,Flat,0.0,,,Open,0.0,OneHanded,Curved,0,Head,Forehead,HeadAway,1,,1
clock,clock,D_02_076,i,FullyOpen,0.0,,,Closed,0.0,OneHanded,Straight,0,Arm,WristBack,,1,,0
push,push,D_02_077,imrp,FullyOpen,0.0,1.0,0.0,Open,0.0,SymmetricalOrAlternating,Straight,0,Neutral,Neutral,Neutral,0,5,0
candy_2,candy_2,D_02_079,im,FullyOpen,1.0,0.0,0.0,Open,0.0,OneHanded,,1,Head,Chin,HeadAway,1,,0
toast,toast,D_02_080,im,Curved,0.0,1.0,0.0,Closed,0.0,AsymmetricalDifferentHandshape,Curved,0,Hand,Palm,PalmBack,1,B,1
rat,rat,D_02_081,im,Crossed,0.0,0.0,0.0,Closed,0.0,OneHanded,Straight,1,Head,CheekNose,HeadAway,1,,0
how,how,D_02_082,imrp,Curved,0.0,0.0,0.0,Open,0.0,SymmetricalOrAlternating,Curved,0,Neutral,Neutral,Neutral,1,c,1
leaf,leaf,D_02_083,i,FullyOpen,1.0,,,Open,1.0,DominanceViolation,Straight,0,Hand,FingerTip,HandAway,1,DominanceConditionViolation,0
what_1,what_1,D_02_084,imrp,FullyOpen,0.0,1.0,0.0,Open,0.0,SymmetricalOrAlternating,Straight,1,Neutral,Neutral,Neutral,0,5,0
trophy,trophy,D_02_086,p,FullyOpen,0.0,,,Open,0.0,SymmetricalOrAlternating,Straight,1,Neutral,Neutral,Neutral,1,y,0
germany,germany,D_02_088,imrp,FullyOpen,1.0,1.0,0.0,Open,0.0,SymmetricalOrAlternating,,1,Neutral,Neutral,,1,5,0
battery,battery,D_02_089,i,Bent,0.0,,,Closed,0.0,SymmetricalOrAlternating,Straight,1,Neutral,Neutral,Neutral,1,bent_1,0
tease,tease,D_02_090,i,Bent,0.0,,,Closed,0.0,DominanceViolation,Straight,1,Hand,FingerRadial,HandAway,1,DominanceConditionViolation,0
russia_2,russia,D_02_091,i,FullyOpen,0.0,,,Closed,0.0,OneHanded,BackAndForth,0,Head,Mouth,HeadAway,1,,0
sweater,sweater,D_02_092,imrp,Curved,0.0,0.0,0.0,Open,0.0,SymmetricalOrAlternating,Curved,0,Body,TorsoTop,Hips,1,c,1
far,far,D_03_007,t,,,,,Open,,AsymmetricalSameHandshape,Curved,0,Hand,FingerBack,HandAway,1,a,0
shame,shame,D_03_008,imrp,Curved,1.0,0.0,0.0,Open,0.0,SymmetricalOrAlternating,Curved,0,Head,UnderChin,HeadAway,1,c,0
inject,inject,D_03_009,t,,1.0,,,Open,,OneHanded,Straight,0,Arm,UpperArm,,1,,0
friend,friend,D_03_010,i,Curved,0.0,,,Closed,0.0,SymmetricalOrAlternating,Other,0,Neutral,Neutral,Neutral,1,curved_1,0
gay,gay,D_03_011,i,Flat,0.0,,,Open,0.0,OneHanded,Straight,1,Head,Chin,,1,,0
rope,rope,D_03_012,im,Crossed,0.0,0.0,0.0,Closed,0.0,DominanceViolation,Other,1,Hand,FingerTip,HandAway,1,DominanceConditionViolation,1
young,young,D_03_013,imrp,Curved,0.0,0.0,0.0,Open,0.0,OneHanded,Curved,1,Neutral,Neutral,,0,,1
since,since,D_03_014,i,Flat,1.0,,,Closed,0.0,SymmetricalOrAlternating,Curved,0,Body,Shoulder,BodyAway,1,flat_1,0
wedding,wedding,D_03_015,imrp,FullyOpen,1.0,1.0,1.0,Open,0.0,SymmetricalOrAlternating,Curved,0,Neutral,Neutral,Neutral,1,5,1
rhino,rhino,D_03_016,p,FullyOpen,0.0,,,Closed,0.0,OneHanded,Straight,1,Head,CheekNose,,1,,0
loyal,loyal,D_03_017,i,FullyOpen,0.0,,,Open,0.0,OneHanded,Circular,0,Body,BodyAway,Clavicle,1,,1
magic,magic,D_03_018,imrp,Curved,1.0,1.0,1.0,Closed,1.0,SymmetricalOrAlternating,,0,Neutral,Neutral,,0,curved_5,0
mime,mime,D_03_019,imrp,Flat,0.0,0.0,0.0,Closed,1.0,SymmetricalOrAlternating,Curved,1,Body,TorsoTop,BodyAway,1,flat_m,0
beat,beat,D_03_020,imrp,FullyClosed,0.0,,0.0,Closed,1.0,AsymmetricalDifferentHandshape,Curved,0,Hand,FingerTip,,1,1,0
rake,rake,D_03_021,imrp,Curved,0.0,1.0,0.0,Open,0.0,AsymmetricalDifferentHandshape,Curved,1,Hand,Palm,HandAway,1,B,0
contact,contact,D_03_022,m,Flat,0.0,,,Open,0.0,SymmetricalOrAlternating,Straight,1,Neutral,Neutral,Neutral,1,open_8,0
pop,pop,D_03_023,i,Bent,0.0,,,Open,1.0,AsymmetricalDifferentHandshape,BackAndForth,0,Hand,HandAway,HandAway,0,C,0
myself,myself,D_03_024,t,,,,,Open,,OneHanded,Straight,1,Body,TorsoTop,,1,,0
wife,wife,D_03_025,imrp,Curved,0.0,0.0,0.0,Open,0.0,OneHanded,,0,Head,Chin,,1,,0
priest,priest,D_03_026,i,Flat,0.0,,,Open,0.0,OneHanded,Straight,1,Body,Neck,BodyAway,0,,0
can,can,D_03_027,imrp,FullyClosed,0.0,,0.0,Closed,1.0,SymmetricalOrAlternating,Straight,0,Neutral,Neutral,Neutral,0,s,0
stethoscope,stethoscope,D_03_028,i,Bent,0.0,,,Open,1.0,SymmetricalOrAlternating,,0,Head,Other,,1,baby_o,0
back,back,D_03_029,t,,,,,Open,,OneHanded,Straight,0,Body,BodyAway,BodyAway,0,,0
but,but,D_03_030,i,FullyOpen,0.0,,,Closed,0.0,SymmetricalOrAlternating,Curved,0,Neutral,Neutral,Neutral,1,1,0
holiday,holiday,D_03_031,imrp,FullyOpen,0.0,1.0,0.0,Open,0.0,SymmetricalOrAlternating,Straight,1,Body,TorsoTop,BodyAway,1,5,0
continue,continue,D_03_032,t,,,,,Open,,SymmetricalOrAlternating,Curved,1,Neutral,Neutral,Neutral,1,a,0
enjoy,enjoy,D_03_033,imrp,FullyOpen,0.0,0.0,0.0,Open,0.0,SymmetricalOrAlternating,Circular,1,Body,TorsoTop,TorsoTop,1,open_b,0
sit,sit,D_03_034,im,Curved,0.0,0.0,0.0,Closed,0.0,AsymmetricalDifferentHandshape,Straight,0,Hand,FingerBack,,1,DominanceConditionViolation,0
disney,disney,D_03_035,m,Curved,0.0,,,Open,1.0,OneHanded,,1,Head,Chin,,1,,1
lamp,lamp,D_03_037,imrp,Curved,1.0,0.0,1.0,Open,1.0,OneHanded,,0,Neutral,Neutral,,0,,0
TRUE,TRUE,D_03_038,i,FullyOpen,0.0,,,Closed,0.0,OneHanded,Curved,0,Head,Mouth,HeadAway,1,,0
elegance,elegance,D_03_042,imrp,FullyOpen,0.0,1.0,0.0,Open,0.0,OneHanded,Curved,1,Body,TorsoTop,BodyAway,1,,0
use,use,D_03_043,im,FullyOpen,0.0,0.0,0.0,Closed,0.0,DominanceViolation,Curved,1,Hand,FingerRadial,HandAway,1,DominanceConditionViolation,0
not_care,not_care,D_03_044,imrp,Flat,1.0,0.0,1.0,Open,1.0,OneHanded,Curved,0,Head,CheekNose,HeadAway,1,,1
brown,brown,D_03_045,imrp,FullyOpen,0.0,0.0,0.0,Closed,0.0,OneHanded,Straight,0,Head,Chin,Chin,1,,0
own,own,D_03_046,imrp,FullyOpen,1.0,1.0,0.0,Open,1.0,SymmetricalOrAlternating,Straight,0,Body,TorsoTop,,1,5,0
horrible,horrible,D_03_049,m,Curved,1.0,,,Open,1.0,SymmetricalOrAlternating,Curved,0,Head,Eye,HeadAway,0,1,0
sister,sister,D_03_050,i,FullyOpen,0.0,,,Open,0.0,OneHanded,,0,Head,CheekNose,,1,,0
breathe,breathe,D_03_051,imrp,FullyOpen,0.0,1.0,0.0,Open,0.0,SymmetricalOrAlternating,BackAndForth,0,Body,TorsoTop,BodyAway,1,5,0
excuse,excuse,D_03_052,imrp,Flat,0.0,0.0,0.0,Open,0.0,AsymmetricalDifferentHandshape,Straight,1,Hand,Palm,HandAway,1,B,0
west,west,D_03_053,p,Curved,0.0,,,Open,1.0,OneHanded,Straight,0,Neutral,Neutral,Neutral,0,,0
stir,stir,D_03_055,i,Bent,0.0,,,Open,1.0,AsymmetricalDifferentHandshape,Circular,1,Hand,HandAway,HandAway,0,C,1
oops,oops,D_03_056,imrp,FullyOpen,0.0,0.0,0.0,Open,0.0,OneHanded,Straight,0,Head,Mouth,,1,,0
decide_2,decide,D_03_057,i,FullyOpen,0.0,,,Open,1.0,SymmetricalOrAlternating,Straight,0,Neutral,Neutral,Neutral,0,l,0
shop_2,shop_2,D_03_058,imrp,Flat,0.0,0.0,0.0,Open,1.0,SymmetricalOrAlternating,Curved,1,Neutral,Neutral,Neutral,0,flat_o,1
frog,frog,D_03_059,im,FullyClosed,1.0,,1.0,Closed,1.0,OneHanded,Straight,1,Head,UnderChin,HeadAway,1,,0
saw,saw,D_03_060,imrp,FullyClosed,0.0,,0.0,Closed,1.0,OneHanded,Straight,1,Neutral,Neutral,Neutral,0,,0
china,china,D_03_061,i,FullyOpen,0.0,,,Closed,0.0,OneHanded,BackAndForth,0,Body,BodyAway,BodyAway,1,,0
bear,bear,D_03_063,imrp,FullyOpen,1.0,1.0,0.0,Open,0.0,SymmetricalOrAlternating,Straight,1,Body,TorsoTop,,1,5,0
lose,lose,D_03_064,im,FullyOpen,0.0,1.0,0.0,Closed,0.0,AsymmetricalDifferentHandshape,BackAndForth,0,Hand,Palm,HandAway,1,B,0
many,many,D_03_065,imrp,FullyClosed,1.0,,1.0,Closed,1.0,SymmetricalOrAlternating,,1,Neutral,Neutral,,0,s,0
eagle,eagle,D_03_066,i,Bent,0.0,,,Open,0.0,OneHanded,Straight,1,Head,CheekNose,,1,,0
airplane,airplane,D_03_068,ip,FullyOpen,0.0,,,Open,0.0,OneHanded,Straight,1,Neutral,Neutral,Neutral,0,,0
ignore,ignore,D_03_069,imrp,FullyOpen,0.0,1.0,0.0,Closed,0.0,OneHanded,Curved,0,Head,CheekNose,HeadAway,1,,1
fly,fly,D_03_070,imrp,FullyOpen,0.0,0.0,0.0,Open,0.0,SymmetricalOrAlternating,Straight,1,Body,BodyAway,,0,open_b,0
toothbrush,toothbrush,D_03_073,i,Flat,0.0,,,Closed,0.0,OneHanded,Straight,1,Head,HeadAway,HeadAway,0,,0
sing,sing,D_03_075,imrp,FullyOpen,0.0,0.0,0.0,Open,0.0,OneHanded,Curved,1,Arm,ArmAway,ArmAway,0,,1
create,create,D_03_076,imrp,FullyClosed,0.0,,0.0,Closed,1.0,SymmetricalOrAlternating,,0,Neutral,Neutral,Neutral,1,s,1
weigh,weigh,D_03_077,im,FullyOpen,0.0,0.0,0.0,Closed,0.0,DominanceViolation,Curved,1,Hand,FingerRadial,,1,DominanceConditionViolation,0
cook,cook,D_03_078,imrp,FullyOpen,0.0,0.0,0.0,Open,0.0,AsymmetricalSameHandshape,Other,0,Hand,Palm,Palm,1,open_b,1
relax,relax,D_03_081,imrp,FullyOpen,0.0,0.0,0.0,Open,0.0,SymmetricalOrAlternating,Straight,1,Body,TorsoTop,,1,open_b,0
east,east,D_03_082,imrp,Bent,0.0,0.0,0.0,Closed,1.0,OneHanded,Straight,0,Neutral,Neutral,Neutral,0,,0
lesson,lesson,D_03_083,imrp,Flat,0.0,0.0,0.0,Open,0.0,AsymmetricalDifferentHandshape,Curved,0,Hand,FingerFront,Palm,1,B,0
vacuum,vacuum,D_03_084,i,Bent,0.0,,,Open,1.0,OneHanded,Z-shaped,0,Neutral,Neutral,Neutral,0,,0
guilty,guilty,D_03_085,i,Flat,0.0,,,Open,0.0,OneHanded,Straight,1,Body,Clavicle,,1,,0
house,house,D_03_086,imrp,Flat,1.0,0.0,0.0,Open,0.0,SymmetricalOrAlternating,Curved,0,Neutral,Neutral,Neutral,1,flat_b,0
revenge,revenge,D_03_088,i,Bent,0.0,,,Open,1.0,OneHanded,,0,Head,Mouth,,1,,0
forbid,forbid,D_03_089,i,FullyOpen,0.0,,,Open,0.0,AsymmetricalDifferentHandshape,BackAndForth,0,Hand,Palm,HandAway,1,B,0
move,move,D_03_090,imrp,Curved,0.0,0.0,0.0,Open,1.0,SymmetricalOrAlternating,Curved,0,Neutral,Neutral,Neutral,0,o,0
silver,silver,D_03_091,imrp,FullyClosed,0.0,,0.0,Closed,1.0,OneHanded,,0,Head,Other,,1,,0
sushi,sushi,D_03_092,im,FullyOpen,0.0,0.0,0.0,Closed,0.0,AsymmetricalDifferentHandshape,Straight,1,Hand,Palm,,1,B,0
glow,glow,D_03_093,m,Flat,0.0,,,Open,0.0,SymmetricalOrAlternating,Straight,1,Head,CheekNose,HeadAway,1,open_8,1
wink,wink,D_03_094,i,Flat,1.0,,,Open,1.0,OneHanded,,0,Head,HeadAway,HeadAway,0,,0
hurt,hurt,E_01_002,i,FullyOpen,0.0,,,Closed,0.0,SymmetricalOrAlternating,Circular,1,Neutral,Neutral,Neutral,0,1,0
prince,prince,E_01_003,im,Crossed,0.0,0.0,0.0,Closed,0.0,OneHanded,Curved,0,Body,Clavicle,TorsoBottom,1,,0
bus,bus,E_01_004,imrp,FullyOpen,,0.0,,Closed,0.0,OneHanded,,0,Neutral,Neutral,,0,,0
sarcastic,sarcastic,E_01_005,ip,Flat,0.0,,,Closed,0.0,SymmetricalOrAlternating,BackAndForth,0,Neutral,Neutral,Neutral,1,flat_horns,0
grasp,grasp,E_01_006,imrp,Curved,1.0,1.0,0.0,Open,1.0,OneHanded,Curved,0,Neutral,Neutral,Neutral,0,,1
egg_beater,egg_beater,E_01_007,i,Bent,0.0,,,Open,1.0,OneHanded,Circular,1,Arm,ArmAway,ArmAway,0,,1
tanktop,tanktop,E_01_009,i,Curved,0.0,,,Open,0.0,SymmetricalOrAlternating,Straight,1,Body,TorsoTop,TorsoTop,1,curved_l,0
yucky,yucky,E_01_011,m,Curved,1.0,,,Open,1.0,SymmetricalOrAlternating,Curved,0,Neutral,Neutral,Neutral,0,1,0
plenty,plenty,E_01_014,imrp,FullyOpen,0.0,1.0,0.0,Open,0.0,AsymmetricalDifferentHandshape,Straight,0,Hand,FingerRadial,HandAway,1,S,0
story_1,story_1,E_01_015,m,Flat,1.0,,,Open,1.0,SymmetricalOrAlternating,Straight,1,Neutral,Neutral,Neutral,1,8,1
rocket_1,rocket_1,E_01_016,im,Crossed,0.0,0.0,0.0,Closed,0.0,AsymmetricalDifferentHandshape,Straight,1,Hand,Palm,HandAway,1,B,0
spend,spend,E_01_017,i,Bent,1.0,,,Open,1.0,SymmetricalOrAlternating,Curved,0,Body,Hips,BodyAway,1,baby_o,0
sweatshirt,sweatshirt,E_01_018,imrp,Curved,0.0,1.0,0.0,Closed,0.0,SymmetricalOrAlternating,Straight,0,Head,Forehead,HeadAway,1,curved_4,0
stuck,stuck,E_01_019,im,FullyOpen,0.0,1.0,0.0,Closed,0.0,OneHanded,Straight,0,Body,Neck,,0,,0
plug_1,plug,E_01_022,im,Flat,0.0,1.0,0.0,Closed,0.0,AsymmetricalDifferentHandshape,Straight,1,Hand,Other,,1,1,0
request,request,E_01_024,imrp,FullyOpen,0.0,0.0,0.0,Open,0.0,SymmetricalOrAlternating,Curved,0,Neutral,Neutral,Neutral,1,open_b,0
hot_competition,hot_competition,E_01_026,t,,,,,Open,,SymmetricalOrAlternating,,1,Neutral,Neutral,,1,a,1
off,off,E_01_027,imrp,Curved,,0.0,,Open,1.0,OneHanded,BackAndForth,0,Neutral,Neutral,Neutral,0,,0
suspenders_2,suspenders_2,E_01_028,im,Bent,1.0,0.0,0.0,Open,1.0,SymmetricalOrAlternating,Curved,0,Body,Clavicle,Waist,1,bent_v,0
plant,plant,E_01_029,imrp,Curved,1.0,0.0,1.0,Open,1.0,AsymmetricalDifferentHandshape,Curved,1,Hand,Other,HandAway,1,C,0
change,change,E_01_031,i,Bent,0.0,,,Closed,0.0,SymmetricalOrAlternating,Curved,0,Neutral,Neutral,Neutral,1,bent_1,1
ghost,ghost,E_01_032,i,Curved,0.0,,,Open,1.0,SymmetricalOrAlternating,Straight,0,Neutral,Neutral,Neutral,1,f,0
wash_1,wash_1,E_01_033,t,,,,,Open,,SymmetricalOrAlternating,Circular,1,Neutral,Neutral,Neutral,1,a,0
category,category,E_01_034,imrp,Curved,0.0,0.0,0.0,Open,0.0,SymmetricalOrAlternating,Curved,0,Neutral,Neutral,Neutral,0,c,0
car_battery,car_battery,E_01_039,im,Bent,0.0,1.0,0.0,Open,0.0,SymmetricalOrAlternating,Straight,0,Neutral,Neutral,Neutral,0,bent_v,0
avoid,avoid,E_01_040,t,,,,,Open,,AsymmetricalSameHandshape,Straight,0,Hand,Heel,HandAway,1,a,0
reduce,reduce,E_01_042,imrp,Flat,0.0,0.0,0.0,Open,0.0,AsymmetricalSameHandshape,Straight,0,Hand,HandAway,HandAway,0,flat_b,0
vitamins,vitamins,E_01_043,im,FullyOpen,0.0,1.0,0.0,Closed,0.0,OneHanded,Straight,1,Neutral,Neutral,Neutral,0,,0
fed_up,fed_up,E_01_047,imrp,Flat,0.0,0.0,0.0,Closed,0.0,OneHanded,Straight,0,Head,HeadAway,UnderChin,1,,0
fork_1,fork,E_01_049,im,FullyOpen,0.0,1.0,0.0,Closed,0.0,AsymmetricalDifferentHandshape,Straight,1,Hand,Palm,,1,B,0
eleven,eleven,E_01_052,i,FullyClosed,1.0,,,Open,1.0,OneHanded,,1,Neutral,Neutral,,0,,0
cleftchin,cleftchin,E_01_054,i,FullyOpen,0.0,,,Closed,0.0,OneHanded,Straight,1,Head,Chin,Chin,1,,0
gift,gift,E_01_055,i,Bent,0.0,,,Closed,0.0,SymmetricalOrAlternating,Curved,0,Neutral,Neutral,Neutral,0,bent_1,0
turn_key,turn_key,E_01_056,i,Bent,0.0,,,Open,1.0,OneHanded,Curved,0,Neutral,Neutral,,0,,1
get_information_out_of,get_information_out_of,E_01_057,imrp,FullyClosed,0.0,,0.0,Closed,1.0,AsymmetricalSameHandshape,Circular,1,Hand,HandAway,HandAway,0,s,1
bye,bye,E_01_058,imrp,FullyOpen,1.0,1.0,0.0,Open,0.0,OneHanded,,1,Neutral,Neutral,,0,,0
bachelor,bachelor,E_01_059,imrp,FullyOpen,0.0,0.0,0.0,Open,0.0,OneHanded,Curved,0,Head,Chin,Chin,1,,0
basket_2,basket_2,E_01_060,imrp,Curved,0.0,1.0,0.0,Open,0.0,SymmetricalOrAlternating,Curved,0,Neutral,Neutral,Neutral,1,curved_5,1
stockings,stockings,E_01_061,i,Flat,1.0,,,Open,1.0,SymmetricalOrAlternating,Z-shaped,1,Body,BodyAway,BodyAway,0,g,0
slipper,slipper,E_01_062,imrp,Curved,0.0,0.0,0.0,Open,0.0,AsymmetricalDifferentHandshape,Straight,1,Hand,Other,Other,1,B,0
carousel,carousel,E_01_063,im,Curved,0.0,1.0,0.0,Closed,0.0,SymmetricalOrAlternating,Circular,1,Neutral,Neutral,Neutral,0,curved_v,0
flip_switch,flip_switch,E_01_066,i,Bent,0.0,,,Open,1.0,OneHanded,Straight,0,Neutral,Neutral,Neutral,0,,0
tube_top,tube_top,E_01_067,imrp,Curved,0.0,0.0,0.0,Open,0.0,SymmetricalOrAlternating,Curved,0,Body,TorsoMid,TorsoMid,1,c,0
close_eyes,close_eyes,E_01_068,i,FullyOpen,1.0,,,Open,1.0,SymmetricalOrAlternating,,0,Head,Eye,,0,l,0
up,up,E_01_069,i,FullyOpen,0.0,,,Closed,0.0,OneHanded,Straight,0,Neutral,Neutral,Neutral,0,,0
step,step,E_01_070,imrp,Flat,0.0,0.0,0.0,Closed,0.0,AsymmetricalSameHandshape,Curved,0,Neutral,Neutral,Neutral,0,flat_b,0
team,team,E_01_071,i,Bent,0.0,,,Open,1.0,SymmetricalOrAlternating,Curved,0,Neutral,Neutral,Neutral,1,baby_o,1
accent,accent,E_01_073,i,FullyOpen,0.0,,,Closed,0.0,OneHanded,,1,Body,Neck,,1,,1
end,end,E_01_074,imrp,FullyOpen,0.0,0.0,0.0,Open,0.0,AsymmetricalSameHandshape,Straight,0,Hand,FingerTip,HandAway,1,open_b,0
put_in_back_mind,put_in_back_mind,E_01_076,imrp,Curved,0.0,0.0,0.0,Open,1.0,OneHanded,Curved,0,Head,Forehead,Other,1,,0
nail_clipper,nail_clipper,E_01_077,i,Bent,0.0,,,Open,1.0,AsymmetricalDifferentHandshape,Z-shaped,1,Hand,FingerTip,FingerTip,0,5,0
deflate,deflate,E_01_079,imrp,FullyOpen,1.0,0.0,0.0,Open,0.0,AsymmetricalDifferentHandshape,Straight,0,Hand,FingerBack,,1,1,0
niece,niece,E_01_080,im,Flat,0.0,0.0,0.0,Closed,1.0,OneHanded,Straight,1,Head,CheekNose,HeadAway,0,,0
bulldozer,bulldozer,E_01_083,imrp,Curved,0.0,0.0,0.0,Open,0.0,AsymmetricalDifferentHandshape,Straight,1,Hand,Palm,FingerFront,1,B,0
everyday,everyday,E_01_084,t,,,,,Open,,OneHanded,Straight,1,Head,CheekNose,HeadAway,1,,0
most,most,E_01_085,t,,,,,Open,,AsymmetricalSameHandshape,Straight,0,Hand,FingerBack,HandAway,1,a,0
fascinated,fascinated,E_01_087,imrp,Curved,1.0,1.0,1.0,Open,1.0,SymmetricalOrAlternating,Straight,1,Head,HeadAway,HeadAway,1,curved_5,0
wall,wall,E_01_089,imrp,FullyOpen,0.0,0.0,0.0,Closed,0.0,SymmetricalOrAlternating,Straight,0,Neutral,Neutral,Neutral,1,closed_b,0
closet_2,closet_2,E_01_091,im,FullyOpen,0.0,0.0,0.0,Closed,0.0,SymmetricalOrAlternating,Other,1,Neutral,Neutral,Neutral,1,h,0
let_me_see,let_me_see,E_01_092,im,Stacked,0.0,,,Open,1.0,OneHanded,Straight,1,Head,Eye,,1,,0
berry,berry,E_01_095,imrp,Curved,0.0,0.0,0.0,Open,1.0,AsymmetricalDifferentHandshape,,1,Hand,FingerTip,,1,1,1
do_do,do_do,E_01_096,m,Curved,0.0,,,Open,1.0,SymmetricalOrAlternating,,0,Neutral,Neutral,,0,1,0
hear_1,hear_1,E_01_097,i,FullyOpen,0.0,,,Closed,0.0,OneHanded,,0,Head,Other,,1,,0
bull,bull,E_01_098,p,FullyOpen,0.0,,,Open,0.0,OneHanded,Straight,1,Head,Forehead,,1,,0
budget,budget,E_01_099,imrp,FullyOpen,0.0,0.0,0.0,Open,0.0,AsymmetricalSameHandshape,Other,0,Hand,Palm,Palm,1,open_b,0
not,not,E_01_100,t,,,,,Open,,OneHanded,Straight,0,Head,UnderChin,HeadAway,1,,0
basic,basic,E_01_101,imrp,FullyOpen,0.0,0.0,0.0,Open,0.0,AsymmetricalSameHandshape,Circular,1,Hand,HandAway,HandAway,0,open_b,0
snorkel,snorkel,E_01_102,i,FullyOpen,0.0,,,Open,0.0,OneHanded,Straight,1,Head,Mouth,,1,,0
passport,passport,E_01_103,imrp,FullyClosed,0.0,,0.0,Closed,1.0,AsymmetricalDifferentHandshape,Straight,1,Hand,Palm,,1,B,0
freedom,freedom,E_02_001,imrp,FullyClosed,0.0,,0.0,Closed,1.0,SymmetricalOrAlternating,Curved,0,Neutral,Neutral,Neutral,0,s,1
hold_together,hold_together,E_02_003,imrp,Curved,1.0,1.0,1.0,Open,1.0,SymmetricalOrAlternating,,0,Neutral,Neutral,,1,curved_5,0
today,today,E_02_006,p,FullyOpen,0.0,,,Open,0.0,SymmetricalOrAlternating,Straight,1,Neutral,Neutral,Neutral,0,y,0
send,send,E_02_009,imrp,Curved,1.0,0.0,1.0,Open,1.0,OneHanded,Straight,0,Neutral,Neutral,Neutral,0,,0
grenade,grenade,E_02_010,imrp,FullyClosed,0.0,,0.0,Closed,1.0,AsymmetricalSameHandshape,Straight,0,Hand,FingerRadial,HandAway,1,s,0
tent,tent,E_02_012,ip,FullyOpen,1.0,,,Open,0.0,SymmetricalOrAlternating,BackAndForth,0,Neutral,Neutral,Neutral,0,ily,0
dont_want,dont_want,E_02_014,imrp,Curved,0.0,1.0,0.0,Open,0.0,SymmetricalOrAlternating,,0,Neutral,Neutral,,0,curved_5,0
too_much,too_much,E_02_015,imrp,Curved,0.0,1.0,0.0,Open,0.0,SymmetricalOrAlternating,Curved,0,Neutral,Neutral,Neutral,1,curved_5,0
sshh,sshh,E_02_016,i,FullyOpen,0.0,,,Closed,0.0,OneHanded,Straight,0,Head,Mouth,,1,,0
missing,missing,E_02_017,imrp,Flat,1.0,1.0,1.0,Open,1.0,AsymmetricalDifferentHandshape,Straight,0,Hand,Palm,HandAway,0,C,0
come_out,come_out,E_02_020,imrp,Curved,1.0,1.0,1.0,Open,1.0,AsymmetricalDifferentHandshape,Straight,0,Hand,Palm,HandAway,1,C,0
